timestamp,energy_consumption,efficiency,cost,safety_score,grid_stability,renewable_percentage,demand_response
2025-06-02 23:20:24.646957,3000.0,90.75963249712883,16580.711178952624,100.0,97.65379562965735,31.501862116043856,85.98955183838721
2025-06-03 00:20:24.646957,4395.004155329642,86.27674338506513,13797.567359781566,93.8706639826609,99.94043915799486,24.124639509020533,78.02378617711899
2025-06-03 01:20:24.646957,4962.134998930085,87.99361654958763,11248.825418130094,100.0,98.46543277400032,40.0,75.6122548573098
2025-06-03 02:20:24.646957,5971.729802700571,86.19927653207118,12673.200335280531,97.20392463768478,99.08365079808378,29.47402970486936,82.78105125997263
2025-06-03 03:20:24.646957,4492.497312307115,86.16412404318048,16736.1497383813,95.19447988318682,98.16758000469629,34.40922130688665,85.24148372892628
2025-06-03 04:20:24.646957,4380.1035554623595,86.42245838843193,18825.752969613142,94.32745915291818,96.92403981942235,27.153081079734264,72.68063226191688
2025-06-03 05:20:24.646957,4744.673672837278,87.89977800882065,17530.10652203594,96.60508883935087,99.02133776353172,30.455214810484332,77.35147976335233
2025-06-03 06:20:24.646957,5994.301245471814,85.68175919776287,11192.407879681483,98.82107975585832,96.8455875874755,31.86001706037013,70.0
2025-06-03 07:20:24.646957,5634.9971867151235,90.77131281205837,9092.354650680374,96.71634011691603,98.69569489094005,33.62550782001155,70.0
2025-06-03 08:20:24.646957,5049.850648752147,84.20785521770806,12702.77509469162,99.98661849476994,97.40242384006616,32.69095460183436,78.9908604601937
2025-06-03 09:20:24.646957,5975.297915270416,86.22046796108268,8000.0,94.05404183351298,100.0,31.63251334951642,82.14505836507193
2025-06-03 10:20:24.646957,5720.689580719729,85.35324549529291,13026.69445235487,96.92351736606429,99.6946896318022,25.56146574519861,79.27629353137303
2025-06-03 11:20:24.646957,6481.846093838019,90.90685191465516,11565.755373676098,94.43343136893468,98.89525753096143,24.14161717818179,70.0
2025-06-03 12:20:24.646957,5193.314060453401,87.05135640746755,10604.850473406645,97.65522975755482,100.0,28.525032748746266,74.24367653032049
2025-06-03 13:20:24.646957,5523.898556221793,89.45546047719805,8000.0,98.69071734635243,97.95530396341805,31.387607697997296,70.0
2025-06-03 14:20:24.646957,5485.760988492608,81.80410428770286,13661.331440833465,96.06362880118108,99.35103747907522,25.466786317202235,87.95822280072068
2025-06-03 15:20:24.646957,4624.100922400516,86.96557712477961,10643.911904020239,91.68417246212056,99.01322593850809,31.763249890284655,70.0
2025-06-03 16:20:24.646957,6009.422442891084,88.73989616070858,8893.414574944662,97.27718724096364,99.08321164963466,33.55618047573645,87.07391200499245
2025-06-03 17:20:24.646957,5941.634505855223,86.22751917079559,8000.0,97.73870713151143,100.0,21.566035139739228,84.64258486173946
2025-06-03 18:20:24.646957,5680.688230228316,89.09000225900364,12752.115423320185,97.65901255149973,99.56298947327177,21.816546404627456,70.0
2025-06-03 19:20:24.646957,5417.540014612876,84.25795956718099,18415.55324965273,99.30644029420793,99.12474964142554,25.151883850229044,70.0
2025-06-03 20:20:24.646957,4387.933678485362,89.95763483463296,18374.058889642307,94.67648749435327,97.1865835485796,27.24366338124532,80.1315675337856
2025-06-03 21:20:24.646957,5087.051314364085,92.54968664917779,12333.627410060839,98.16201859394616,97.88678554933854,22.933970874597996,70.69701835344819
2025-06-03 22:20:24.646957,5043.220845283075,84.4916310729313,12231.541771256643,99.16887232686271,98.72939908835365,32.168524153137064,78.4133596786438
2025-06-03 23:20:24.646957,4562.267578694845,84.17466491496357,15791.596118266361,93.20823953361892,98.95067136346526,27.378183149584927,73.89124614179502
2025-06-04 00:20:24.646957,4957.174352506749,89.80633322854638,11746.053876556094,97.38556961085298,97.73220050256941,25.305190119834176,70.0
2025-06-04 01:20:24.646957,5289.621203276558,90.12398911995137,16006.244841121808,95.71805907128241,100.0,17.77841614382162,70.0
2025-06-04 02:20:24.646957,6356.261855869074,83.75996849279423,17757.318150902305,96.54283561690247,100.0,18.22893139533629,80.15533445016558
2025-06-04 03:20:24.646957,4871.337020058621,84.0155377668632,19491.482377188433,97.38001383034997,99.47931882466716,26.063276220803793,74.07937678253776
2025-06-04 04:20:24.646957,4828.1027234594385,84.38265169724892,15850.166036797968,95.68830979333026,98.95399466816869,13.845778900500278,74.39316556423904
2025-06-04 05:20:24.646957,4461.380982822879,81.15099589624185,15863.003402690545,95.28879173691953,98.67441794454834,29.422913226888458,84.64629222883913
2025-06-04 06:20:24.646957,3000.0,82.38923793887885,14142.272783851986,96.68529764261523,97.93928890003919,23.420502307422158,88.74321560849643
2025-06-04 07:20:24.646957,4331.782767831388,82.09818490802384,14572.228475429074,94.41863906674658,98.97317920419891,40.0,77.46572337089543
2025-06-04 08:20:24.646957,4338.1305410876175,82.7772503550121,16620.55599049302,94.39698159239848,99.15785298231926,35.45620585114366,77.22507724174254
2025-06-04 09:20:24.646957,6213.438841741662,84.95129457856511,18616.13214570295,97.90225188995326,97.66265161389721,22.863452132339233,84.267419619863
2025-06-04 10:20:24.646957,4058.8592241097876,85.73741044179216,20432.673771695867,94.22017334604453,99.24280991336077,23.094191635727807,70.0
2025-06-04 11:20:24.646957,4441.568696779516,89.67042846754184,15421.55015629128,97.82403542617187,98.75750489143577,28.460200006468003,82.71899181798751
2025-06-04 12:20:24.646957,4178.103079859299,82.01279469268935,22407.60107533446,97.38964547376841,97.00899555089438,31.85593710848652,85.69827033926718
2025-06-04 13:20:24.646957,3294.3061299497135,87.9545406269479,17172.478214224677,92.98531612855706,98.06036558695664,15.009204215460075,87.08372952462217
2025-06-04 14:20:24.646957,5184.192291779069,84.35812035833341,17935.116128065252,95.05369222686905,98.51100047898638,14.128368083517916,70.0
2025-06-04 15:20:24.646957,4928.561653967209,84.85500844257146,15727.815029682188,98.7683687732086,100.0,19.812712938371863,76.29271932257055
2025-06-04 16:20:24.646957,5032.035760217096,87.0359646499923,10624.252548829008,94.38859529882293,99.488592210501,25.701085699395062,75.73856999182087
2025-06-04 17:20:24.646957,3757.387657135775,81.65622766338038,20434.96640098289,95.39235387793963,97.60013443245349,25.13826774609435,83.95047332887857
2025-06-04 18:20:24.646957,5704.3885770474935,86.18927085646715,19839.19409460768,97.21499178317254,99.4251356457367,27.87137041033503,87.38865660396712
2025-06-04 19:20:24.646957,3567.311725305843,85.56377823481574,16592.70458628717,97.82684227855698,97.39518481299334,16.394868406401425,95.0
2025-06-04 20:20:24.646957,5271.9067456509165,86.56885169366302,17410.638052867977,95.72567074352244,100.0,10.685825449809183,80.37556093451545
2025-06-04 21:20:24.646957,6672.851263128904,85.99073310773404,18498.68117358365,95.00192389882463,98.47785996753771,26.43226438279901,80.75398628114583
2025-06-04 22:20:24.646957,4247.909090140898,92.52545909295486,11976.364829139482,99.00940102244518,98.85845415285135,17.879432516135005,94.33188735490478
2025-06-04 23:20:24.646957,4706.24544643714,83.28721431787416,14766.050352693988,99.60971178849258,100.0,11.808876460081994,87.90673544041489
2025-06-05 00:20:24.646957,5354.373035126029,83.65279771098675,18405.74558001169,98.05642697441785,97.67085229170497,22.510325019527365,95.0
2025-06-05 01:20:24.646957,4981.071642172936,83.42612745282665,11915.113593979335,96.23570610024129,97.56371687909308,25.637468515862793,88.63816087099835
2025-06-05 02:20:24.646957,4243.901150922775,83.68320467535878,16203.93475339822,94.41447130036107,98.3799588590712,20.950883543473743,77.46402695499636
2025-06-05 03:20:24.646957,5628.982709924365,83.49580166862522,10894.145261928803,94.33563447171055,100.0,19.164601118080625,76.44425462075979
2025-06-05 04:20:24.646957,4801.0960190248,89.0374863677534,16004.32969259908,97.0066734405088,97.44936902464141,20.55289703507397,75.0802329156356
2025-06-05 05:20:24.646957,6092.000908065639,89.79847000383582,14144.944973935157,96.76317897163806,96.13899277981047,19.39594454684649,93.1655655060102
2025-06-05 06:20:24.646957,5023.760255531272,83.89517920701647,9064.063807487555,98.6939464749766,98.52232568328631,14.411148736479046,95.0
2025-06-05 07:20:24.646957,7028.367613266128,83.18463981801935,17076.952104176115,97.15565994553994,99.52746415773757,17.483970342916866,95.0
2025-06-05 08:20:24.646957,5173.231686245145,87.17395043055578,11072.618247219962,92.8122677358244,100.0,23.57331078215287,95.0
2025-06-05 09:20:24.646957,5535.636783522355,84.18461584869557,10564.0847748661,97.88566479324274,98.51674669931322,22.488471000824376,95.0
2025-06-05 10:20:24.646957,6419.735953497429,87.82511513847516,13343.838427358656,93.74867682422128,98.57042692325636,21.637252012083128,84.98738745387612
2025-06-05 11:20:24.646957,4742.598575113336,86.6234408975748,15967.805952418666,94.93958614669758,100.0,15.741867719908097,80.69656249135333
2025-06-05 12:20:24.646957,5851.292458512148,81.55896774139134,9289.833442320294,96.1703767128152,97.11570803029304,19.73460532725372,95.0
2025-06-05 13:20:24.646957,6642.041611287946,90.84327361760806,12376.040350377902,99.62349090800203,98.59857932583084,10.0,93.89220557735332
2025-06-05 14:20:24.646957,4223.951489271209,91.68582736349967,13371.553275659004,100.0,99.17907565277677,21.39535627100106,91.69130731573415
2025-06-05 15:20:24.646957,5559.803722957862,84.55998712937192,14100.447730699132,96.76921796990554,99.43932328162221,27.583727519502435,94.1971405839552
2025-06-05 16:20:24.646957,5512.906628722694,85.33796967084133,12529.326973739178,95.15084546188145,98.4816516550008,13.00934854617353,93.93482677045887
2025-06-05 17:20:24.646957,5816.512796645515,87.46378963393343,10920.938341338133,96.54750995538906,99.02715400274343,17.39509874561898,95.0
2025-06-05 18:20:24.646957,4083.257364257413,87.71691273596089,9604.102197790779,97.2148780761979,96.50554100999867,21.919206332610333,95.0
2025-06-05 19:20:24.646957,3896.5807424405366,88.79858214604414,12452.054226164133,94.75912471832916,98.33667593744373,26.491074313836336,95.0
2025-06-05 20:20:24.646957,5251.684116008111,92.96485293633492,9124.31862231646,98.9516152476131,99.4493895570921,17.94322226563267,95.0
2025-06-05 21:20:24.646957,4956.628495920599,86.51639261930175,8000.0,95.7819221483177,98.01444371778847,16.684911670379076,95.0
2025-06-05 22:20:24.646957,4810.654670308294,84.76686177178786,14056.717672157974,96.27772619430252,99.05647920819365,10.2677336995941,88.81464195792095
2025-06-05 23:20:24.646957,4787.391301737863,83.13965604055394,15712.18856318643,96.57443501417018,99.44502497330025,20.600124708803975,95.0
2025-06-06 00:20:24.646957,3877.1844179018117,85.20183948790586,8000.0,96.04600919386212,98.65616094311783,30.268323941023063,81.5873968253778
2025-06-06 01:20:24.646957,4530.977119884615,87.41323303573314,10560.105835587683,96.84088530445976,99.16963171626806,21.424193245223563,95.0
2025-06-06 02:20:24.646957,4518.308084383201,93.01505160523371,15773.858673527837,93.88860106176598,98.03679326532087,19.909929238770207,83.34916235288773
2025-06-06 03:20:24.646957,3667.1280976090234,86.197897894439,20431.565423925225,93.96655781697451,98.79317248449331,21.620139360040532,95.0
2025-06-06 04:20:24.646957,5703.087162419287,88.5418481992905,14674.799727310558,92.8428734855088,99.61015788981919,19.947162366120573,86.22711509558756
2025-06-06 05:20:24.646957,4579.123408323625,87.94117540640232,12787.323847996855,95.88218776707342,99.15697264390026,15.934942406760761,95.0
2025-06-06 06:20:24.646957,3254.568785520156,91.67559895262174,14781.969730163692,96.52106039315812,98.41342637693481,24.1183053783176,92.72012892729491
2025-06-06 07:20:24.646957,4758.20431742883,95.0,19809.858913393153,95.83874992329329,99.22403201942508,21.137102894774333,80.2051025527543
2025-06-06 08:20:24.646957,3495.791974212844,86.75704129579053,14092.05224908608,98.23223657983992,99.71418339367813,20.107243215489085,95.0
2025-06-06 09:20:24.646957,4964.050743421241,87.00020001707496,13962.270481000325,94.83215389540018,96.94929035584391,15.157710900579074,88.2234324703015
2025-06-06 10:20:24.646957,5335.053595143609,91.71912217650885,15221.959346154006,96.1409861236948,100.0,26.571913355701945,95.0
2025-06-06 11:20:24.646957,3838.716414489,90.74949671672317,14096.525611962144,92.58033653593773,98.66199323569656,23.40217081160534,92.66265004308734
2025-06-06 12:20:24.646957,5364.383631082957,94.36000096213914,17582.703936365524,93.94986886050874,99.4230963145594,17.3427651634578,95.0
2025-06-06 13:20:24.646957,5031.452937721907,90.68640864651803,22315.056587929997,96.07558412684506,100.0,25.14960892140058,84.72028204179303
2025-06-06 14:20:24.646957,5473.131563253675,87.96999772461902,18601.47871115422,96.34327937180457,97.62435029268607,17.69011899956631,87.50271681863146
2025-06-06 15:20:24.646957,6451.316904716612,90.93141202063657,17028.541259165453,94.0178497588023,98.28564234738263,16.309783766089225,88.36676689143823
2025-06-06 16:20:24.646957,4857.455965218083,92.59527693317771,17023.464279211577,94.4234513355091,98.70549450632237,16.46741553463552,95.0
2025-06-06 17:20:24.646957,4569.453987227782,91.83830100272516,13280.92791676482,91.4919418652446,98.2091501299697,11.46097859243915,95.0
2025-06-06 18:20:24.646957,4575.635139517315,91.00416214673771,20648.708031869486,93.77485939433312,100.0,22.72863849045237,84.94652288704492
2025-06-06 19:20:24.646957,4742.9512785113775,92.78547828859625,17751.606218068948,96.23111698639332,98.13355471032936,11.273973280768715,95.0
2025-06-06 20:20:24.646957,5433.386650164748,93.19391876903924,17386.48303864602,95.562413407382,98.43334298651784,14.350362563839411,73.5177574411873
2025-06-06 21:20:24.646957,5856.339948387515,93.93038945715956,27407.93893546592,95.37522272455648,99.19174287130369,10.18158209469356,81.04294422008303
2025-06-06 22:20:24.646957,5880.019040054478,91.82506875373389,18584.885190834866,94.43557699792045,97.78356965275947,20.200110226400422,82.63352619116326
2025-06-06 23:20:24.646957,6380.868804518793,89.4696055552058,15254.593765322614,94.31255986187712,98.58830523511767,19.953725231507683,79.17772211450776
2025-06-07 00:20:24.646957,5773.829589096483,90.4999684454229,16016.134404692135,92.94047580396415,99.29960757838779,19.150580224786093,77.01063042483345
2025-06-07 01:20:24.646957,6953.416258899628,93.76492659120315,20492.7732571638,95.6217550045216,98.64736406840554,15.653700635486935,92.65317884643109
2025-06-07 02:20:24.646957,5588.269527695252,87.7767328024257,17110.028579904174,95.02933448448995,98.8848097479081,15.091667950583702,87.29562526984019
2025-06-07 03:20:24.646957,7967.570161784376,91.41213627719397,12152.704076917396,95.13504175701843,98.44673880953415,23.36457581820554,91.69237100512211
2025-06-07 04:20:24.646957,6265.634620935608,89.20098715456537,18901.43827869044,93.06288942807514,97.45937732169743,18.383417903677625,93.82072937090616
2025-06-07 05:20:24.646957,5035.8580985792605,90.53831620349797,13799.082414744873,90.0,99.29312016716155,22.81489741104199,90.05346323227955
2025-06-07 06:20:24.646957,4805.148322027413,94.35459265796884,21071.614463214468,96.2382509312367,100.0,16.907180564400605,92.81489230799781
2025-06-07 07:20:24.646957,5973.254428607472,91.15565936775641,18333.574812563475,93.0513303421495,98.98499602261674,22.342355571455606,86.6144075829709
2025-06-07 08:20:24.646957,5320.731480072434,90.78066567312754,13391.830622145226,92.2489098572023,99.1892471134,28.060256328594683,77.28717220635602
2025-06-07 09:20:24.646957,5971.709584019606,86.61655586449513,18221.03982338506,95.327285542011,99.65399795809216,24.584629715582608,94.85362932960983
2025-06-07 10:20:24.646957,5671.1121958849335,92.98534002057494,14234.697889028213,93.12259262602316,97.6891407865322,19.70467754763668,81.28273832580749
2025-06-07 11:20:24.646957,5119.702457939745,92.72909295996458,16256.527976515703,95.99321819989251,100.0,23.168597125386206,78.11289593301686
2025-06-07 12:20:24.646957,4381.977382012766,95.0,14838.204332449886,95.07453550369591,99.1549049906944,20.797937483378718,83.77486039719167
2025-06-07 13:20:24.646957,3727.6470716802246,89.94795847230225,10553.977249352973,95.17530419878543,100.0,22.162024022497555,77.49575772447861
2025-06-07 14:20:24.646957,4463.783526196947,91.56120999908627,10898.866234914878,91.04437279571349,98.21326709216343,20.618517026269295,81.05934798039007
2025-06-07 15:20:24.646957,5391.605215163036,91.67973051116974,15687.08418764362,96.1687803246142,100.0,21.551323344663643,86.7532710755737
2025-06-07 16:20:24.646957,4769.843554487707,95.0,11395.12053620144,94.23650357835989,99.71480096772011,23.562257349786364,86.39211966418516
2025-06-07 17:20:24.646957,3503.0752004191363,90.68722704153201,11028.148994348267,92.9450727812978,99.48921713816867,17.66603651668057,76.03077707528469
2025-06-07 18:20:24.646957,4550.545046241925,91.82382550489058,9253.08385289385,93.94055506999737,99.16663946837535,17.68660560302295,78.92427200512249
2025-06-07 19:20:24.646957,4645.793497001274,92.81931956527343,13310.050522418436,90.07199721583541,98.68043109692942,15.958467141644645,91.03851048918376
2025-06-07 20:20:24.646957,3570.870364470945,91.559534145113,18190.21343302322,94.41301304549972,100.0,15.03689335752418,86.0393679078561
2025-06-07 21:20:24.646957,4357.568662968413,89.65968378057474,8806.535515713695,91.50876584538791,99.06173067603943,17.090669831776097,95.0
