timestamp,energy_consumption,efficiency,cost,safety_score,customer_satisfaction,inventory_accuracy,sales_performance
2025-06-01 07:20:24.701958,535.6255241848162,76.94658990812788,2972.0437151961223,95.0,89.32385768947687,92.32924920232188,142.39060629717054
2025-06-01 08:20:24.701958,612.8639930547707,80.74198778880759,4620.289421875112,87.82520258068136,90.00524955637027,91.4539779074157,88.31989845174071
2025-06-01 09:20:24.701958,558.540340415105,85.0,2896.6197199656244,89.16468001800466,90.69801382530027,95.60344984936125,97.88882292137818
2025-06-01 10:20:24.701958,539.0401792344368,78.62502050998272,3383.1596421517124,94.86579792031381,88.73490161763458,95.49449035234453,82.21678647212568
2025-06-01 11:20:24.701958,532.6486575576292,85.0,3946.1967214968686,95.0,90.25805986984511,97.23112639746392,98.58545047009387
2025-06-01 12:20:24.701958,407.8324817431227,74.15026375382416,2500.0,94.35107066369311,95.0,93.6127685916295,57.76674697640495
2025-06-01 13:20:24.701958,515.636363050757,77.73962557281533,2500.0,91.64315840142015,93.81761441251571,96.15132861399024,80.22875515776853
2025-06-01 14:20:24.701958,563.4640812700109,85.0,2500.0,92.85309760630321,93.07429902336808,96.59795330793807,67.90218984591418
2025-06-01 15:20:24.701958,761.9517478378543,73.35101861044748,4292.378864462032,87.80867384120752,86.27966913383487,96.29562172653634,91.11200300327096
2025-06-01 16:20:24.701958,692.0008424053751,85.0,2883.9632898009095,95.0,83.93111176161413,92.49741399616863,107.02897266909997
2025-06-01 17:20:24.701958,453.8779938333082,80.53995733751408,5423.301290429479,95.0,92.96532630186128,95.43286349614631,98.87719796767492
2025-06-01 18:20:24.701958,717.7284681736302,72.52049997849667,2984.1696606177757,90.8288283759704,92.37259468316876,96.08490584797615,50.0
2025-06-01 19:20:24.701958,644.4813873168885,79.30191079370564,3648.8574063346814,90.68754601277551,95.0,95.01903923653825,124.70903808689279
2025-06-01 20:20:24.701958,619.5388427691626,80.96716322094832,4806.582148940985,93.55604483663826,84.55760372926117,88.74039218557664,88.88013079370587
2025-06-01 21:20:24.701958,782.2770013029663,78.50111672356307,5254.609091916781,90.66488298204914,86.21240942964768,95.48091571732331,66.66034101850023
2025-06-01 22:20:24.701958,838.5716697859642,70.0,5380.012174542316,92.06100338461144,78.93947858854197,98.0,84.66259520535506
2025-06-01 23:20:24.701958,830.3338023591839,70.0,4781.830753835,95.0,84.9459494299573,93.91047727909081,84.49175497226352
2025-06-02 00:20:24.701958,619.2821682390404,72.30201045430613,4720.95082456393,91.1491608973537,91.65779330367677,92.79789831302827,67.20064599646525
2025-06-02 01:20:24.701958,681.942937487818,73.05202945602021,4463.4736192541295,90.6021622246388,84.10491316557173,96.09102609160267,84.19010830805891
2025-06-02 02:20:24.701958,755.5306454875986,76.95621808675969,4700.019678238444,89.33875855358036,89.39864562207403,95.89429216790637,67.902933013632
2025-06-02 03:20:24.701958,827.30949509425,74.05529973088896,3723.326241884817,94.79441094908046,84.99959770681608,98.0,71.91333941959905
2025-06-02 04:20:24.701958,645.0509604291589,70.0,3594.673984072857,90.9769560293322,87.32588518140713,91.14793842490792,66.35112510818149
2025-06-02 05:20:24.701958,670.5738451531433,74.85879797793393,4328.479119971381,88.98424784005178,79.71886626208385,97.09392393322487,51.626851657973546
2025-06-02 06:20:24.701958,548.5768321663509,76.07474970918348,4272.97335989682,95.0,85.63395056033596,96.64668003299113,83.5267154152315
2025-06-02 07:20:24.701958,524.6847372511679,75.63097605762495,4119.535615275758,95.0,75.0,94.42201723377227,92.76971321847458
2025-06-02 08:20:24.701958,751.290017920174,78.64597045397669,5106.397260931482,88.79572748275369,83.77364849205217,95.83499837482105,91.9362624281421
2025-06-02 09:20:24.701958,801.0406069104208,77.082469776274,5374.061040745538,83.5958456818434,76.30665810877375,97.87525158980668,98.72941193830161
2025-06-02 10:20:24.701958,613.4061788407499,74.78066943699714,4733.700606945346,94.95334521930228,90.24124411201784,97.36926000593077,89.62304936316903
2025-06-02 11:20:24.701958,725.7955075642517,71.58050946776015,5890.143473680961,88.04297927512746,87.85252690545555,91.28621375375442,73.39494395742784
2025-06-02 12:20:24.701958,631.9869384865526,70.0,3831.352819770887,93.79935907533914,86.05564939969625,97.13626051312659,101.85796903126754
2025-06-02 13:20:24.701958,494.6185595145434,74.6191585591599,4617.3594084976585,82.60918088685288,91.08732357225476,94.43982637389968,59.02511377121878
2025-06-02 14:20:24.701958,599.3899771507782,73.35141044723267,4217.076730619357,93.91034195382086,78.5015012574277,94.80825039399316,69.36123959230397
2025-06-02 15:20:24.701958,725.437018853557,73.82746474170965,3305.9970774107487,85.3434776881042,91.751075153148,94.7626244934058,69.37062753295574
2025-06-02 16:20:24.701958,522.5806373791784,70.0,4732.1127145683,92.95753387491054,87.44835560482765,94.04342141594127,111.60828352044815
2025-06-02 17:20:24.701958,702.074949334419,70.0,4690.24097130031,89.93622672024621,81.38329032062677,98.0,110.2793860561336
2025-06-02 18:20:24.701958,300.0,78.96303104342802,5978.259661707996,85.90662739399036,88.02892003137225,94.13854253716063,102.64103354113904
2025-06-02 19:20:24.701958,593.0648093284263,72.60906211630052,5242.732715835294,87.93633478053235,76.61072584423012,90.97558120551426,115.85028734025742
2025-06-02 20:20:24.701958,497.95204210234533,77.16291870396826,3880.395602651008,92.15094577309321,77.81813973764804,93.09605255663358,78.37854173663766
2025-06-02 21:20:24.701958,446.8966727042297,73.49547422099435,6136.222427883214,89.66979268218059,78.70392569847566,94.75309998460983,104.51442249508861
2025-06-02 22:20:24.701958,491.3538184871444,73.77864563100054,5575.085931904194,91.42401582479432,78.91628066376005,97.84303873209853,96.63307372816215
2025-06-02 23:20:24.701958,300.0,79.52590712459458,5002.01610163815,95.0,76.10127116576618,95.90111726962631,117.67376962621482
2025-06-03 00:20:24.701958,456.1380459613405,71.11613180346184,4286.746475233544,82.50953697944547,87.33140285893698,91.47478370541232,100.02649944596592
2025-06-03 01:20:24.701958,529.9011662347374,75.1238723804746,3626.3218888371275,95.0,79.76310172601987,98.0,96.21207253380926
2025-06-03 02:20:24.701958,671.1541804644182,72.12515560138517,4017.2863182395477,88.86556028100794,82.67113928646235,94.68441782292162,116.28403027076006
2025-06-03 03:20:24.701958,440.45169382586334,72.65867922391729,5103.420812040875,84.69501410734404,77.91832466255437,97.64553278413199,124.50920999035938
2025-06-03 04:20:24.701958,416.3671731917014,73.79086591523945,5654.651667616953,82.81204517549453,75.0,93.29184864784055,95.0942040459239
2025-06-03 05:20:24.701958,465.6127013014116,77.37047374058383,5294.36145492938,87.22135402878453,81.8753400008142,95.2731288862906,108.66075359572464
2025-06-03 06:20:24.701958,649.5604270518139,73.56656332143632,3580.7486569826697,91.51060719803557,75.0,96.11601023622207,90.0714006451818
2025-06-03 07:20:24.701958,594.2306451395533,84.3826212530614,2988.5363451472595,87.16186276560693,79.98156688178041,97.17530469200693,62.56504025657433
2025-06-03 08:20:24.701958,507.1624818652654,71.89511221604369,3910.7407882263565,93.56685588681148,75.0,96.61457276110062,117.74137520242735
2025-06-03 09:20:24.701958,648.8516756842989,76.55980871472771,2500.0,81.5700744312161,90.10751469305085,95.97950800970985,127.02837256100867
2025-06-03 10:20:24.701958,615.6840715883014,75.46249705326106,3892.5054563275685,87.18156243543636,84.66916302254812,92.33687944711916,121.11469345871757
2025-06-03 11:20:24.701958,736.9683941611987,85.0,3440.010342555698,82.07831723780615,80.5945496638412,91.48497030690908,77.80367944589226
2025-06-03 12:20:24.701958,552.7751893896766,80.11636534832873,3114.726029067958,88.40345030107697,86.35007837010602,94.11501964924777,110.5920515895312
2025-06-03 13:20:24.701958,613.2682302416094,85.0,2500.0,90.36078537211205,75.77814791887693,95.83256461879837,73.94357361560017
2025-06-03 14:20:24.701958,620.0718003620053,70.84149179635739,3776.7217134423972,84.99800003436081,82.71778060552997,92.28007179032134,146.28891469744678
2025-06-03 15:20:24.701958,504.72657768773803,81.75416471617235,2889.975785293445,80.0,81.00258822371667,96.0579499341708,97.637301798268
2025-06-03 16:20:24.701958,727.5341398956532,85.0,2500.0,87.22379761897034,81.33927736248914,97.13370828544187,144.80613887062916
2025-06-03 17:20:24.701958,733.1774235372438,81.4060728296863,2500.0,88.05451047755979,86.40903482070028,89.93962108384353,138.82913239088
2025-06-03 18:20:24.701958,710.3224728531588,85.0,3196.505107693716,87.80859386492357,83.75019745077735,90.08992784277648,101.98623812023827
2025-06-03 19:20:24.701958,687.2696854659966,78.5121547099296,4622.255509893239,91.02289532393141,81.58410296711601,92.09113031013743,97.30073255570659
2025-06-03 20:20:24.701958,549.0283936373347,85.0,4529.015206397733,81.6885753001721,75.0,93.3461980287472,126.7945692601944
2025-06-03 21:20:24.701958,669.5220796951335,85.0,2839.5545802566608,88.59152079289518,75.48202518042315,90.7603825247588,102.60484721042728
2025-06-03 22:20:24.701958,677.6522607018139,80.35753168570437,2738.2926928908837,90.54355905557894,79.75738192038273,96.30111449188225,121.12050583617564
2025-06-03 23:20:24.701958,618.9589657802303,80.12525442683896,3619.3402353145357,80.0,80.93802866403973,93.42690988975096,108.87175809379696
2025-06-04 00:20:24.701958,690.0773227809661,85.0,2500.0,86.87351369993361,75.0,92.1831140719005,82.24412058393037
2025-06-04 01:20:24.701958,749.9757225548966,85.0,3561.2711861864796,83.49697758631496,92.76371091075916,87.66704968629297,72.48261777927644
2025-06-04 02:20:24.701958,917.9039897909076,80.30663216918349,3983.0474029235265,85.11197407326547,88.42063306514837,87.93735883720177,120.74102208811902
2025-06-04 03:20:24.701958,700.7914014139602,81.08579978798873,4409.688375536088,86.75883689168772,83.99299082270164,92.63796573248229,103.98786949976298
2025-06-04 04:20:24.701958,697.4661428786959,82.05187870115945,3412.8896613876386,83.35509310865305,81.4963618686388,85.30746734030018,103.0715655764349
2025-06-04 05:20:24.701958,643.0421697553035,75.78342176682096,3401.073409039381,82.54296425581312,80.23856859804977,94.65374793613307,126.87457090026605
2025-06-04 06:20:24.701958,406.1216569735991,78.41709772435681,2937.8959589670703,85.33020137439402,76.71270607203687,91.05230138445329,135.16718939048414
2025-06-04 07:20:24.701958,616.8792902417182,77.9540090879312,3059.3955646992636,80.79849252225551,82.041203306213,98.0,104.91366969118333
2025-06-04 08:20:24.701958,610.5827800495063,79.3926281606631,3623.7082619275125,80.76422355155856,83.13242951135214,98.0,102.15251240061447
2025-06-04 09:20:24.701958,882.1727542201285,83.78247896527625,4185.1337432484415,87.79129211945995,75.83261921943684,90.71807127940355,117.50992749988689
2025-06-04 10:20:24.701958,546.9914610593693,85.0,4709.773654530314,80.45117885160886,83.9174543732363,90.85651498143669,78.86291613331015
2025-06-04 11:20:24.701958,590.3371110179525,85.0,3424.2823894486105,87.69048598910298,81.68230936837996,94.0761200038808,108.92085937695886
2025-06-04 12:20:24.701958,534.9598358443698,77.7988274415258,5348.088227453382,86.86084092462343,75.0,96.11356226509191,113.92317377685222
2025-06-04 13:20:24.701958,385.048899569891,85.0,4022.28954894679,80.0,78.5992548569032,86.00552252927604,114.8992575063039
2025-06-04 14:20:24.701958,650.0559383795787,82.22827092662529,4304.454388918204,82.28985724533729,81.06258900874059,85.47702085011075,60.96051692222206
2025-06-04 15:20:24.701958,592.480137991279,83.03617687791233,3802.2518637538956,89.78097037422782,92.80316421235226,88.88762776302312,82.87133051729397
2025-06-04 16:20:24.701958,588.415789615385,85.0,2534.266603547425,81.09067944009792,86.38568813167416,92.42065141963704,78.94819931907108
2025-06-04 17:20:24.701958,377.69339350854807,76.16078068174518,5248.8072386277245,83.17490792151881,77.16720321300359,92.0829606476566,96.9485338556191
2025-06-04 18:20:24.701958,650.6978467972282,84.93710459474437,5192.411745787371,86.9042990635609,86.51936892572772,93.72282224620102,103.03531443723314
2025-06-04 19:20:24.701958,311.9849742649133,83.36415299510709,4431.95210915612,88.21945751736584,76.5995205110456,86.83692104384086,121.86634590554424
2025-06-04 20:20:24.701958,550.8186337104863,85.0,4756.742396981893,84.11584165800677,89.99800825534788,85.0,80.59614984994295
2025-06-04 21:20:24.701958,745.7795544410185,83.48335558597206,5153.537328410181,82.77426212258088,82.47848065817281,92.8593586296794,79.16812781602833
2025-06-04 22:20:24.701958,368.88054406531785,85.0,3519.430924297528,90.90222434442359,84.6158885587259,87.727659509681,110.80673405630372
2025-06-04 23:20:24.701958,426.8058078526596,77.2314601753586,4365.605949771253,92.22284434936113,91.96280819531874,85.0,92.51650167788935
2025-06-05 00:20:24.701958,515.7956386118486,77.5033642316326,5434.10487600134,89.24315030445011,79.14692818133122,90.50619501171641,110.79547281676474
2025-06-05 01:20:24.701958,454.3780447252196,76.5687762687141,3795.4521883154607,85.73533794639468,78.84461960375982,92.38248110951767,90.1676010271321
2025-06-05 02:20:24.701958,341.3404495833103,76.58172745913458,5024.2639171529945,82.23311849055568,83.15760330870906,89.57053012608425,60.3011382440215
2025-06-05 03:20:24.701958,549.6928011700869,75.68786049538753,3685.1436473439517,82.22217310783344,91.51019516696049,88.49876067084837,55.937238461226414
2025-06-05 04:20:24.701958,429.17938997335716,85.0,5115.232042453417,87.71730545363735,78.96097644018269,89.33173822104439,50.83719737854146
2025-06-05 05:20:24.701958,629.5256776607364,85.0,4676.283621090468,87.38953589670975,75.0,88.6375667281079,94.4921023474636
2025-06-05 06:20:24.701958,478.936740788769,74.84410022836357,3366.880658902889,91.4162851561389,84.768455311038,85.64668924188743,104.52655460372212
2025-06-05 07:20:24.701958,792.0428511389224,72.85455037051267,5537.001204878731,88.5107424199206,90.00892436845768,87.49038220575012,117.36851822639778
2025-06-05 08:20:24.701958,528.7250005120287,80.25802411236025,3956.4444130177094,80.00061714148947,93.47187550438719,91.14398646929172,96.99553218830934
2025-06-05 09:20:24.701958,600.2881916702408,73.69983363123954,3828.2464901389135,90.32950377960965,85.36893120181307,90.49308260049462,103.26942551547472
2025-06-05 10:20:24.701958,752.0159261224037,80.39923740989097,4563.475347432371,82.24285040435385,85.83506578636099,89.98235120724988,68.41940654033544
2025-06-05 11:20:24.701958,521.0840490238476,77.41450836961644,5243.629792409938,84.81701069221845,93.86193431209387,86.44512063194485,57.02630160996515
2025-06-05 12:20:24.701958,709.1308265606717,70.0,3429.837230213844,87.47573427351749,78.93622449511683,88.84076319635223,97.41803206532472
2025-06-05 13:20:24.701958,850.1392720203401,84.70108149998518,4206.682109555418,94.58368064395968,86.52662084873378,85.0,89.15715585228345
2025-06-05 14:20:24.701958,510.005314805789,85.0,4413.333100526308,95.0,89.59696465025466,89.83721376260064,83.46231551372989
2025-06-05 15:20:24.701958,732.6669148120491,71.00896094405343,4536.856526991582,89.29136317097816,91.05744906823223,93.55023651170146,89.69027514972281
2025-06-05 16:20:24.701958,747.1418587481394,72.01777874400273,4035.830509634714,86.26864599265085,86.41930585329136,85.0,89.15147686300095
2025-06-05 17:20:24.701958,812.9507133135861,75.73538260904344,3514.633338959698,89.27961387626718,89.28760945358673,87.4370592473714,109.21976529769705
2025-06-05 18:20:24.701958,571.5427533909999,75.72262627175905,3062.0795471390916,90.83534485816176,76.81054633607788,90.1515237995662,110.40406658412645
2025-06-05 19:20:24.701958,560.0192074339151,77.38383002551168,3712.2973434489254,86.14792860180542,86.08709150629518,92.8946445883018,96.44880796995425
2025-06-05 20:20:24.701958,777.2858510366598,85.0,2709.212266429906,94.75983118369712,91.76108404183047,87.7659333593796,103.63284298085667
2025-06-05 21:20:24.701958,744.2263580143876,71.87263076391494,2500.0,88.64992877247747,84.68604570787146,87.01094700222744,98.2353884267877
2025-06-05 22:20:24.701958,730.4578186658317,70.0,3779.8195694308356,89.87331036356987,89.98492099182168,85.0,80.04514699929892
2025-06-05 23:20:24.701958,731.8183390972077,70.0,4095.474803293225,90.70051530768121,92.00512383541107,89.3600748252824,105.78288411122627
2025-06-06 00:20:24.701958,596.7215585859763,70.0,2500.0,89.8791859194333,88.1268523558686,95.16099436461384,64.20453612639658
2025-06-06 01:20:24.701958,692.7422851506212,72.04423798763393,2500.0,91.70591394101783,90.74865776841385,89.85451594713415,114.6656840615309
2025-06-06 02:20:24.701958,685.3184419173598,82.90622491911341,3740.7893293636034,86.03949127338612,85.12717834296194,88.94595754326213,71.23182559089766
2025-06-06 03:20:24.701958,548.7241479961629,70.0,4866.837631443486,86.4344353729459,88.93993749707565,89.97208361602432,102.40398222692848
2025-06-06 04:20:24.701958,841.9617867198435,73.35985397497761,3222.2698751829134,84.42669552727831,93.04379757481914,88.96829741967235,81.37165545894995
2025-06-06 05:20:24.701958,658.1977518117227,71.90155584136767,2617.6283390204712,90.74526371530835,90.78482517137176,86.56096544405645,110.94036823613548
2025-06-06 06:20:24.701958,441.6241594518084,79.14280735153253,3057.779194351455,92.26297152375176,87.06205036137919,91.47098322699057,100.79275300157998
2025-06-06 07:20:24.701958,646.9115173106572,85.0,4317.683865211857,91.13804816177762,91.09805090774206,89.68226173686459,71.16539627505493
2025-06-06 08:20:24.701958,435.33151759814905,70.0,2724.1530583658723,95.0,93.5198401863,89.06434592929345,113.04418912240037
2025-06-06 09:20:24.701958,631.8452289395954,70.0,2633.8880252370805,89.60230705085667,79.6545427852146,86.09462654034745,94.6118445725056
2025-06-06 10:20:24.701958,662.7533580539119,78.61734814508083,2928.1489544915644,92.45715268277223,95.0,92.94314801342117,125.29378952451958
2025-06-06 11:20:24.701958,413.05943311552943,76.59926263852118,2601.071105462086,85.57162615923507,88.10125413985219,91.0413024869632,109.14889658694024
2025-06-06 12:20:24.701958,616.6968298619497,83.77058870918802,3518.951523547594,88.54477317001044,91.83110244960002,87.40565909807468,118.42397810510572
2025-06-06 13:20:24.701958,542.111227094018,76.40235160943759,4784.640387747215,93.02831648431662,95.0,92.08976535284036,92.69009119384025
2025-06-06 14:20:24.701958,584.8126005532994,70.9764534562127,3813.6698463264415,93.79357377227952,82.65249068262914,87.61407139973979,101.30499256277781
2025-06-06 15:20:24.701958,709.5959214446884,76.93340094108375,3429.0090105539657,89.3700622474228,85.85021747551659,86.78587025965354,105.08528956504908
2025-06-06 16:20:24.701958,450.65897309140684,80.32154176044165,3477.5898890041626,90.40582458113971,87.83025106106288,86.88044932078132,132.46733404616845
2025-06-06 17:20:24.701958,390.12808633863074,78.89327335123245,2544.126254176322,84.76431095878752,85.21911872658778,85.0,149.85796765769604
2025-06-06 18:20:24.701958,376.6424549556736,77.33482151322158,4587.288601066369,89.548336601328,95.0,90.63718309427142,101.07980126227238
2025-06-06 19:20:24.701958,390.5766518857815,81.03018833821794,3906.0937567799024,94.67547161385087,84.55314531520347,85.0,139.48309551312775
2025-06-06 20:20:24.701958,486.4937243647736,82.0013821890523,3911.9247341991895,93.54886272802923,85.89425159193624,85.61021753830364,75.2006865826027
2025-06-06 21:20:24.701958,545.9962543266436,83.64879552562172,6698.059221917358,93.38121286425415,89.51973230102823,85.0,95.23960958359956
2025-06-06 22:20:24.701958,549.4308265581101,79.6312849245574,4468.1045125812525,91.70434687001045,82.30409852003046,89.12006613584026,100.35466666597046
2025-06-06 23:20:24.701958,628.2990863005082,75.13057538821212,3710.4290217209555,91.65619902938786,86.14521620998964,88.97223513890461,92.76197332508296
2025-06-07 00:20:24.701958,544.795091854064,77.41696743446545,4049.7657356535797,89.10515195693677,89.5118522707097,88.49034813487167,88.29556051184534
2025-06-07 01:20:24.701958,732.9675030951355,84.18630787524955,5383.873790658508,94.65584660304756,86.05394019641788,86.39222038129216,128.254764983493
2025-06-07 02:20:24.701958,542.9043656473194,72.46136515961139,4624.376716541838,93.65394486474077,87.03816998778969,86.05500077035023,115.61299281849321
2025-06-07 03:20:24.701958,917.6990484016417,79.99386427573417,3445.3291792675686,94.04289719273822,84.63904432793392,91.01874549092332,127.2547588296705
2025-06-07 04:20:24.701958,683.1450504348581,75.84170540936267,5386.322137665847,90.07053208472628,79.48824088030494,88.03005074220657,133.12260925341582
2025-06-07 05:20:24.701958,521.8344668566023,78.79313296775625,4163.542726675189,83.65607063343973,88.43829561100826,90.68893844662519,124.14846176063091
2025-06-07 06:20:24.701958,512.3314786605515,85.0,6235.377232895186,95.0,95.0,87.14430833864036,131.3938648864887
2025-06-07 07:20:24.701958,714.0813434463777,80.59395288747405,5630.55292446857,90.527799727562,86.44867432448535,90.40541334287336,116.1337702973571
2025-06-07 08:20:24.701958,643.6157728398396,80.12969732168484,4429.166938579716,89.07070498203966,87.24077015673899,93.83615379715681,92.95826645618071
2025-06-07 09:20:24.701958,768.9798194813204,72.08659416099503,5822.834130279974,95.0,89.33306120248646,91.75077782934956,136.92132496392225
2025-06-07 10:20:24.701958,751.3267179120464,85.0,4853.6557130996825,91.09405520364784,79.27561963480181,88.82280652858202,102.94886335233316
2025-06-07 11:20:24.701958,695.1872519456626,84.87306413988762,5473.277864838012,95.0,93.8861147425957,90.90115827523174,94.89101588615519
2025-06-07 12:20:24.701958,609.6663549247116,85.0,5160.970633335071,95.0,86.1355211093808,89.47876249002724,108.82940779232142
2025-06-07 13:20:24.701958,534.6772545459354,79.84921055441447,4068.878408963833,95.0,93.03318766972724,90.29721441349852,92.83713094606378
2025-06-07 14:20:24.701958,665.775578617298,83.33232053916325,4194.8861570999115,87.4078558433238,80.959079420071,89.37111021576158,101.37936613728732
2025-06-07 15:20:24.701958,822.6880935649303,83.81558197035491,5488.877937895525,95.0,93.46583442720537,89.93079400679818,115.18145081898821
2025-06-07 16:20:24.701958,743.8277527921483,85.0,4344.234985863769,93.98461546122167,88.004143564059,91.13735440987182,113.78651172589727
2025-06-07 17:20:24.701958,564.5524193062239,82.28638687655042,4228.884044702908,91.48704296127234,86.64858643344287,87.59962191000834,87.33875750616096
2025-06-07 18:20:24.701958,728.4957965335084,84.7666686984049,3720.782231238785,93.55590177280843,84.81131913971102,87.61196336181376,93.98306104382489
2025-06-07 19:20:24.701958,745.5174336389056,85.0,4750.975888606787,85.88923244990514,82.1597609415164,86.5750802849868,123.64173314139376
2025-06-07 20:20:24.701958,582.8390193323122,84.60509764174132,5984.351569537972,94.63422028011459,89.17026264610972,86.02213601451452,110.48719483077605
2025-06-07 21:20:24.701958,695.2318547138219,80.96344066115614,3398.4989654579927,88.88116013290681,83.63918405965477,87.25440189906566,140.46103576963256
2025-06-07 22:20:24.701958,670.1502921679019,84.93554703094057,4187.042048602201,87.58060517283816,75.0,91.46892244503687,120.9694951101539
