timestamp,energy_consumption,efficiency,cost,safety_score,occupant_comfort,workspace_utilization,productivity_score
2025-05-31 23:20:24.729162,486.0967885936485,79.9129901505079,3215.4489971925523,93.97397832548252,95.0,78.89330171068455,85.73029494544342
2025-06-01 00:20:24.729162,330.8183499461193,88.0,2684.2326219473225,91.47162817151317,90.29603863016915,84.235016322827,90.0
2025-06-01 01:20:24.729162,242.41414937048154,79.84019533224934,3491.419357677003,94.78573955438067,93.6620793328473,79.92218078367772,90.0
2025-06-01 02:20:24.729162,389.1989523723134,88.0,2976.3324018914923,93.61376739809535,91.35892939996566,84.18304474786177,89.71160903293003
2025-06-01 03:20:24.729162,223.3849993220593,86.78263633764882,3246.6751179239272,91.67780894964913,95.0,76.12666141613221,82.9650248773222
2025-06-01 04:20:24.729162,336.7510457741977,85.08109792236777,2408.555537071675,95.10949027526806,88.02006097307785,78.19809340115633,89.60835468221721
2025-06-01 05:20:24.729162,200.0,79.69103846027437,2625.148221680212,98.0,93.82512206341033,71.2726923930821,90.0
2025-06-01 06:20:24.729162,215.8084560999008,87.29595293794956,3268.5340125027883,93.15318911316575,90.00641116628293,78.42546923939287,84.41248651218312
2025-06-01 07:20:24.729162,340.81004059560354,80.71413483415675,2560.2220490617588,95.92152561965295,90.45908615158149,71.7125489117086,90.0
2025-06-01 08:20:24.729162,388.4009539420206,83.98736497598256,3770.666044763132,89.9162983842882,91.00419964509622,68.76753359995129,84.84365601433672
2025-06-01 09:20:24.729162,348.4883253392005,88.0,2447.4210144185945,90.95815727534107,91.55841106024022,79.21541759028005,88.18008036795585
2025-06-01 10:20:24.729162,332.08292132928824,82.43135374899715,2777.260501166473,95.27348985841267,89.98792129410766,78.30375808463543,83.92934563715043
2025-06-01 11:20:24.729162,324.79245600659897,88.0,3160.145308096183,98.0,91.2064478958761,82.31269541679005,89.27296361154977
2025-06-01 12:20:24.729162,239.00765945927432,78.88823094931381,1710.9455437366014,94.97298534671178,95.0,72.0434251828385,77.43959574701405
2025-06-01 13:20:24.729162,308.8313419012346,81.96195694868433,1500.0,92.9879959819105,94.05409153001256,78.19716479575685,84.56683499236884
2025-06-01 14:20:24.729162,339.2639589237295,88.0,1580.2405691278263,93.94343480738715,93.45943921869447,78.77976431042238,81.23117077482328
2025-06-01 15:20:24.729162,470.7841080402644,78.44555453214643,3226.016935278348,90.2100771011324,88.0237353070679,77.3752850722182,88.52748725298332
2025-06-01 16:20:24.729162,424.03571234877865,88.0,2114.4862172306193,95.78792102364116,86.14488940929131,66.66136989448381,90.0
2025-06-01 17:20:24.729162,265.8932422277814,84.53990960088623,3962.1429084048214,96.63177223630298,93.37226104148903,73.91950215787782,90.0
2025-06-01 18:20:24.729162,443.1363165986088,77.89326616082799,2074.9333702065087,92.63621396131292,92.898075746535,75.10685654692033,73.22582839580073
2025-06-01 19:20:24.729162,396.3857281521757,83.56954945407895,2515.218894166244,92.58737739253593,95.0,71.73404688109356,90.0
2025-06-01 20:20:24.729162,382.56235888573855,84.97072712676413,3325.580657844355,94.79745984964605,86.64608298340895,60.0,89.01047752077031
2025-06-01 21:20:24.729162,494.55440131472915,82.91706028855981,3604.6511664013406,92.68928763728108,87.96992754371814,71.97759292546769,82.45864804635924
2025-06-01 22:20:24.729162,536.234541454305,71.65763343182218,3643.4269895052166,93.7979713865341,82.15158287083358,87.93291052471582,87.93106827861774
2025-06-01 23:20:24.729162,535.4840969182088,75.57558565015943,3141.8778967147928,98.0,86.95675954396583,66.91468475342279,87.90811735793369
2025-06-02 00:20:24.729162,400.0422533461073,77.67903142030559,3046.349250131312,93.24105250435623,92.3262346429414,63.55821290731099,82.70480324879713
2025-06-02 01:20:24.729162,447.50689480919766,78.25370950288415,2807.079890215966,92.89595995640481,86.28393053245738,71.98496185185184,87.74078425313799
2025-06-02 02:20:24.729162,502.58998590485385,81.44343454664973,2942.6716885425694,92.01453211960118,90.51891649765923,71.14193968567339,82.74855493845968
2025-06-02 03:20:24.729162,556.6934554347182,78.94875041495762,2173.279263263658,96.17324933286395,86.99967816545286,77.86067295705055,83.80029263848093
2025-06-02 04:20:24.729162,441.54952860234516,71.11067598997522,2045.4219774130231,93.37787037298028,88.86070814512571,60.0,81.9351042687764
2025-06-02 05:20:24.729162,464.916241481316,79.42350239044559,2570.4203484654518,91.95166406053562,82.77509300966709,73.62118984979749,77.27658225156831
2025-06-02 06:20:24.729162,389.80145575941754,80.31947349107267,2509.898823131333,97.83932594605577,87.50716044826876,72.27169013998576,86.56126436812657
2025-06-02 07:20:24.729162,379.8294710838039,79.81936612061638,2382.7779422865046,98.0,80.0,66.2258055311939,89.00578051624251
2025-06-02 08:20:24.729162,536.471221284508,82.18890991750357,3118.0473386038875,92.01766572383987,86.01891879364173,69.92454667757212,88.385434195021
2025-06-02 09:20:24.729162,574.7053836010244,80.73077997682465,3321.3247144383904,88.18725929092976,80.045326487019,75.34090898476096,90.0
2025-06-02 10:20:24.729162,454.0650878219645,78.64560859194569,2851.1511167000053,96.77485493535619,91.19299528961427,74.01264165572964,86.8309769500211
2025-06-02 11:20:24.729162,532.7186110485425,75.80055573888664,3736.224659056912,91.6613822126956,89.28202152436445,60.0,81.47589487794981
2025-06-02 12:20:24.729162,473.09202215817334,70.0,2217.5093223908043,96.04766275034845,87.844519519757,73.57033101812057,89.49326820461923
2025-06-02 13:20:24.729162,383.5314479345373,77.94504407791196,2839.9323283314116,87.72358073586173,91.8698588578038,66.53775681889236,76.08928899749871
2025-06-02 14:20:24.729162,454.4395174286213,76.68055957374762,2579.9949479289266,96.26742011484455,81.80120100594218,67.72337188312947,78.60590060586054
2025-06-02 15:20:24.729162,538.5268212467159,76.86086713755097,1944.0450460248976,89.90951773255837,92.4008601225184,67.84956488606343,77.99704767930153
2025-06-02 16:20:24.729162,402.31253022300916,70.0,3067.7194975547063,95.68644273953562,88.95868448386213,66.22354588487305,90.0
2025-06-02 17:20:24.729162,519.9574278595475,70.0,3096.6905820757247,93.48584188078668,84.10663225650143,77.15775055647079,88.97543275819116
2025-06-02 18:20:24.729162,200.0,80.45010961379793,4128.846152288709,90.52787815851832,89.4231360250978,67.18907488578043,86.00740902963537
2025-06-02 19:20:24.729162,440.19066486023604,74.91457364239125,3648.513455001237,92.11311065188342,80.28858067538408,60.0,89.27829923962999
2025-06-02 20:20:24.729162,371.7908252863537,78.46544722716747,2702.578749368235,95.33559749541287,81.25451179011843,65.2836471785522,77.33281122342768
2025-06-02 21:20:24.729162,331.8886531221939,75.16291601534107,4474.044080853697,93.53469919352412,81.96314055878054,70.19697635343259,84.46089302374537
2025-06-02 22:20:24.729162,354.8780572543079,75.1514030833423,4135.779564724929,94.90863332062483,82.13302453100805,78.96719666641116,81.3784992840576
2025-06-02 23:20:24.729162,200.0,79.69332482980907,3790.7253888120654,98.0,80.0,74.35302986457546,86.97085478171115
2025-06-03 00:20:24.729162,316.2001314461467,72.43895331473392,3340.3102589995924,88.33366470652031,88.86512228714959,63.145584667045085,80.95840974412133
2025-06-03 01:20:24.729162,357.0838941538579,75.53497758073307,2931.4165049602425,97.81075997962266,82.8104813808159,90.0,79.10085110706886
2025-06-03 02:20:24.729162,442.6938159104366,72.7959929067691,3310.5307333675837,93.20315970255731,85.13691142916987,72.98327893264441,84.41765590773858
2025-06-03 03:20:24.729162,280.22286917912317,73.00549205433076,4209.557417039768,90.12300842516557,81.33465973004348,81.55733468867368,86.19224045410223
2025-06-03 04:20:24.729162,255.54886197046778,73.72007050469377,4705.010418993015,88.75605107135527,80.0,70.64748273945054,76.6898783485949
2025-06-03 05:20:24.729162,279.97789359515343,76.48159544652991,4513.506786575033,92.10568997984315,84.50027200065136,76.65043543868568,80.10029935972474
2025-06-03 06:20:24.729162,394.58883127681486,73.09883861185085,3302.797020916285,95.36255505844024,80.0,79.6344881047035,73.88536632365668
2025-06-03 07:20:24.729162,350.22215710384376,81.90923931822249,2928.057012665049,92.13807319561157,82.98525350542434,83.20967036019441,70.0
2025-06-03 08:20:24.729162,285.390565846889,71.3110247796204,3683.2246955785668,96.97593263570799,80.0,82.47595448217339,80.9861120372155
2025-06-03 09:20:24.729162,373.90103612303756,75.0184784969601,2531.648662483337,88.00938993933623,91.08601175444068,81.55229410684497,83.21559792466128
2025-06-03 10:20:24.729162,346.80751723432064,73.93752227084919,3775.8345150179207,92.24587279716333,86.7353304180385,72.61381735432194,80.91727819475123
2025-06-03 11:20:24.729162,423.7633360966081,83.56831341679039,3477.8834557977307,88.4430280995379,83.47563973107299,71.11967713003153,70.0
2025-06-03 12:20:24.729162,298.2446425011803,77.52664002457225,3266.7491191664926,93.20809276615007,88.08006269608481,78.91024233493928,76.81828757540681
2025-06-03 13:20:24.729162,337.10247670442817,81.92596933606225,2565.0525738506426,94.69384257206707,80.0,84.26402414410083,70.0
2025-06-03 14:20:24.729162,341.4724508928664,70.0,3801.3135418987918,90.685948511608,85.17422448442396,75.55803977322611,86.73977745955264
2025-06-03 15:20:24.729162,265.74390132058824,78.58182361635811,3140.820190323346,85.0,83.80207057897334,86.3905265536575,71.81252516163516
2025-06-03 16:20:24.729162,416.7885606750586,81.94994456253268,2722.050756015354,92.37270248937283,84.07142188999131,90.0,85.67442920443592
2025-06-03 17:20:24.729162,424.3736654036871,78.17741968434997,1660.771603447153,92.99879949626431,88.12722785656021,71.55259117279098,83.6365522680435
2025-06-03 18:20:24.729162,414.22974006289803,83.36565075536949,3324.63871767386,92.81357421905041,86.00015796062188,72.66748853475218,72.38358015239879
2025-06-03 19:20:24.729162,405.15187230807294,75.73111595720562,4358.75591666378,95.2196020623199,84.26728237369281,78.6981800761331,70.82294012735774
2025-06-03 20:20:24.729162,320.3837035820982,85.64965970993326,4244.026619873775,88.21019898523245,80.0,82.7167941352639,79.56140632647046
2025-06-03 21:20:24.729162,409.08899083466355,88.0,2922.877925427852,93.3747318824113,80.0,76.46832556176666,72.24004033354166
2025-06-03 22:20:24.729162,423.7294093114358,77.37349712172593,2784.077309942486,94.82202899271473,82.80590553630617,90.0,77.7752013614498
2025-06-03 23:20:24.729162,394.50718267527253,77.25747589932065,3373.760984545352,85.81894655317606,83.75042293123178,84.7902276324724,74.12537941349026
2025-06-04 00:20:24.729162,452.33884667306427,87.05106295954485,2439.8083366255646,92.02372840493521,80.0,82.03354190631777,70.0
2025-06-04 01:20:24.729162,503.0170786863339,87.98193023107532,3165.9435208054842,89.46223876487554,93.21096872860731,70.51805751779484,70.0
2025-06-04 02:20:24.729162,625.8461585064534,77.76939573569625,3390.667812124689,90.64023826717936,89.73650645211869,71.73186324471742,78.01720263947566
2025-06-04 03:20:24.729162,491.910893862723,78.5810072642287,3613.889207430995,91.83796743225187,86.19439265816132,84.72396825633963,73.18284995831782
2025-06-04 04:20:24.729162,500.22667172055134,79.56880953120017,2765.336179772135,89.24356852642403,84.19708949491104,65.59601679652465,73.13747214617607
2025-06-04 05:20:24.729162,474.00121022212363,74.54775246467874,2652.336802034455,88.58871146971602,83.19085487843982,90.0,80.54387789325206
2025-06-04 06:20:24.729162,325.44005991804573,76.9644470851459,2198.68891168087,90.62922017003433,80.37016485762949,81.64011511603745,83.33104121645758
2025-06-04 07:20:24.729162,474.4732828903731,76.81909871910159,2182.509786807509,87.17637819278288,84.6329626449704,90.0,74.58594608838925
2025-06-04 08:20:24.729162,477.772822249207,78.27628916019434,2498.5114752209474,87.0924993721823,85.50594360908171,90.0,74.11769385918979
2025-06-04 09:20:24.729162,665.1425929259728,82.2097142687106,2813.5382968332046,92.3005383360156,80.0,81.5358584988158,79.11155668013421
2025-06-04 10:20:24.729162,446.6741782584109,83.81349736239726,3103.283463002513,86.72914388355467,86.13396349858904,82.08586548574706,70.0
2025-06-04 11:20:24.729162,479.11928502494976,88.0,2038.8400049511927,92.08831296460235,84.34584749470397,90.0,77.3767723066854
2025-06-04 12:20:24.729162,444.2228825506419,78.13979494791433,3385.854531485195,91.39181831389966,80.0,90.0,79.32702946074437
2025-06-04 13:20:24.729162,344.71672858355845,88.0,2301.1875026213456,85.0,81.87940388552255,69.44836764153762,80.08452811354206
2025-06-04 14:20:24.729162,520.2030877412545,82.50572193166924,2429.0013497579207,87.80345328916783,83.85007120699248,68.0586015998003,70.0
2025-06-04 15:20:24.729162,479.01254498143066,83.5314839920231,1975.9729749989779,93.33606038882839,93.2425313698818,77.13433373666751,71.43866752420388
2025-06-04 16:20:24.729162,471.9028479473991,87.34243678007877,1500.0,86.7289420766964,88.10855050533932,86.49869193009717,70.75343283004416
2025-06-04 17:20:24.729162,325.48620773452745,78.52998425413767,2933.7679122347126,88.19912708920566,80.73376257040287,85.5044724722194,76.64810918258979
2025-06-04 18:20:24.729162,500.1074102451667,86.21598567041475,2842.179104314547,90.89969056100516,88.21549514058216,89.74836646339091,78.96855071443788
2025-06-04 19:20:24.729162,265.5869160626117,85.28105103281707,2232.8644548074335,91.78618515678457,80.27961640883646,71.2230061008492,85.10910566502906
2025-06-04 20:20:24.729162,414.9104531602841,87.0398885241962,2448.286917885637,88.60531020065865,90.99840660427832,61.89331769938727,73.21320292106871
2025-06-04 21:20:24.729162,533.9659023193495,86.13584310341278,2728.8787321157024,87.49278545969804,84.98278452653827,86.8619051924507,73.2610193621659
2025-06-04 22:20:24.729162,270.95060337903504,88.0,1500.0,93.47935791367223,86.69271084698072,72.92306529233468,83.21714945971682
2025-06-04 23:20:24.729162,297.1942930791368,81.67505486071849,2138.301251496234,94.35748846060784,92.57024655625499,62.9292971927129,78.18033017243805
2025-06-05 00:20:24.729162,343.7452368066537,82.26953189534872,2957.1918241882013,92.00757792618366,82.31754254506497,79.74630458319973,84.09748621911224
2025-06-05 01:20:24.729162,289.8539977739922,81.85185298444325,1757.1635547192964,89.25890847255671,82.07569568300787,84.42223140876636,78.3234660822609
2025-06-05 02:20:24.729162,201.6170044959598,82.21533113107175,2718.9446089485577,86.5119043575253,85.52608264696724,76.57632984182459,70.0
2025-06-05 03:20:24.729162,327.9475533911502,81.81297381191669,1765.6341491077883,86.38097260972614,92.20815613356838,73.3534572561756,70.0
2025-06-05 04:20:24.729162,235.57919380617028,88.0,2899.6176813888155,90.37736723327937,82.16878115214614,75.19492837152542,70.0
2025-06-05 05:20:24.729162,357.892448266016,88.0,2641.62913068981,90.0045096779763,80.0,72.95154680441995,81.04622552828334
2025-06-05 06:20:24.729162,247.24268970381434,82.06001061163192,1739.9170031285926,92.89562635654721,86.8147642488304,64.57372709229259,84.34641711505182
2025-06-05 07:20:24.729162,446.9196084059371,80.68767118870429,3456.177318964819,90.58577451432983,91.00713949476615,69.08079966292726,88.45958592298237
2025-06-05 08:20:24.729162,263.6935566936138,87.12478103018489,2366.8806443895674,85.0,93.77750040350975,78.40961360549962,82.57803951673257
2025-06-05 09:20:24.729162,305.2607314473587,81.9076836376834,2373.3431126863784,91.68388982953387,87.29514496145046,76.2576575269125,84.65960142828688
2025-06-05 10:20:24.729162,401.9428885428878,87.7177509245062,3032.832403597509,85.48398990740618,87.66805262908879,74.48000711887845,74.37254137449513
2025-06-05 11:20:24.729162,245.29376280725128,85.43561370276606,3655.377950782591,87.27865226164793,94.08954744967508,64.63477247118449,71.09084876957864
2025-06-05 12:20:24.729162,369.8101689758276,76.69427396545524,2410.680736945644,89.13587330151432,82.14897959609347,70.61614166889923,83.3128761672714
2025-06-05 13:20:24.729162,464.8518436180612,88.0,3110.99672770992,94.32933483546209,88.22129667898702,60.0,80.90760054067215
2025-06-05 14:20:24.729162,241.0191295985486,88.0,3384.494802468399,97.63153943896054,90.67757172020373,72.48598870292582,79.24105493447155
2025-06-05 15:20:24.729162,394.2385987959491,80.67517514435251,3595.2546866935204,90.0838325656693,91.8459592545858,82.01178577845485,81.12093528544808
2025-06-05 16:20:24.729162,410.45511965412277,81.59483267899947,3335.9905864139,87.67841566766927,88.13544468263308,60.0,80.94126159604781
2025-06-05 17:20:24.729162,462.5813560179165,84.74417310403544,3058.7805207905385,89.79835921276631,90.43008756286939,65.00616563304997,86.91528808263882
2025-06-05 18:20:24.729162,311.4499000179865,84.75670590554034,2829.056310333439,90.82716974105732,80.44843706886229,71.92070160546358,87.19699824090137
2025-06-05 19:20:24.729162,314.9642453135479,86.1356185358995,3421.274326241072,87.17411380834777,87.86967320503614,78.93282692805282,82.91122077009335
2025-06-05 20:20:24.729162,472.20325403447947,88.0,2767.290500318367,93.49624127601703,92.40886723346438,64.97635579549106,84.94329587544931
2025-06-05 21:20:24.729162,463.54001135011293,81.44532343959412,1695.426124065448,88.77791026759934,86.74883656629717,62.70774953771182,83.17884391811644
2025-06-05 22:20:24.729162,468.4826176052382,78.06910620351651,3744.2065384255734,89.5606389142789,90.98793679345735,60.0,77.55648861859873
2025-06-05 23:20:24.729162,484.0034608585358,74.88711322771901,4054.7620461413835,90.04753319352146,92.60409906832885,68.54109069817292,85.09461549867389
2025-06-06 00:20:24.729162,408.7801193218575,77.84575668211583,2120.6245172741214,89.29952607602597,89.50148188469488,83.8370345820676,72.42228880230766
2025-06-06 01:20:24.729162,487.5906112699464,81.04606968696064,2954.170425475909,90.53926206264896,91.59892621473108,69.54286746221969,87.34857722248437
2025-06-06 02:20:24.729162,497.11969905600944,88.0,3948.59326395819,86.1610349211725,87.10174267436956,67.00693848387253,74.09561839076449
2025-06-06 03:20:24.729162,419.9460370276439,78.03421562235447,4824.018486952024,86.33093142188527,90.15194999766051,69.66127638614508,83.21628330386342
2025-06-06 04:20:24.729162,628.4753033677084,81.44260309268232,3609.646028075721,85.0,93.4350380598553,66.93409898860345,76.67004493819067
2025-06-06 05:20:24.729162,517.9023469494044,79.94177523258689,3163.182825814826,89.31851225269753,91.62786013709741,60.496009312324524,85.30122208768773
2025-06-06 06:20:24.729162,384.1237796386069,85.66599648148505,3488.2049173179253,90.33795299049379,88.64964028910335,73.60283627321367,82.0172869089875
2025-06-06 07:20:24.729162,530.0442494291417,88.0,4415.986756733807,89.37829576598499,91.87844072619365,68.87826449417818,72.89189929677512
2025-06-06 08:20:24.729162,396.32908510799354,76.4740222292835,3191.816158454846,93.03498347353509,93.81587214904,67.30748418225872,85.22349301521383
2025-06-06 09:20:24.729162,532.8000813489446,76.38750820687382,3083.5232928151977,88.00393656569506,82.72363422817169,60.0,79.46951202826301
2025-06-06 10:20:24.729162,556.8721318579886,83.76604293251292,3252.478680129721,90.03884918439442,95.0,77.89790729903326,88.46015941548347
2025-06-06 11:20:24.729162,391.7978815354551,81.67046469327809,2944.8256775575737,85.0,89.48100331188175,72.99484023034928,83.41559862809493
2025-06-06 12:20:24.729162,526.8209587634854,87.21657106783633,3560.93964112524,86.90312250275338,92.46488195968,63.49709297409066,86.0122838821903
2025-06-06 13:20:24.729162,474.2321377681217,80.63196145775322,4428.7143660664815,90.17090406449188,95.0,76.21297549276457,78.123834450989
2025-06-06 14:20:24.729162,497.7378085589309,75.65337934484594,3610.6505263219096,90.65409024712483,85.1219925461033,64.52904129416507,80.55975460539625
2025-06-06 15:20:24.729162,573.9401834449092,80.14981104278247,3224.912706903195,87.2499798941941,87.68017398041327,62.59660133581823,81.56706324051277
2025-06-06 16:20:24.729162,392.41484764141916,82.49684132259674,3157.7137186104956,87.94476091764798,89.26420084885031,63.148135429416634,89.67854726431332
2025-06-06 17:20:24.729162,341.3928667450536,80.82348560170355,2348.6678017304143,85.0,87.17529498127023,60.0,90.0
2025-06-06 18:20:24.729162,320.14791799603177,79.03699671756878,3767.9102101666635,87.15146835059699,95.0,73.82724214544939,80.1336495963744
2025-06-06 19:20:24.729162,315.8082319834437,81.62614584180048,3140.8772245713258,90.92896809403564,86.64251625216278,60.0,90.0
2025-06-06 20:20:24.729162,364.9883155929856,81.94473819396221,3027.308424543041,90.02116408042063,87.71540127354898,61.153260878378234,72.35399948905025
2025-06-06 21:20:24.729162,389.01877773837253,82.82858509455708,4998.3801538769185,89.83771044819537,90.61578584082257,60.0,78.40268856154023
2025-06-06 22:20:24.729162,375.0779608072062,78.9955610221939,3208.018673227644,88.52759627575581,84.84327881602438,71.29680992303227,80.00520744480929
2025-06-06 23:20:24.729162,411.12758294221817,74.76593079855738,2523.7107583115853,88.44438599560475,87.91617296799171,71.30848147797602,77.82686745566839
2025-06-07 00:20:24.729162,338.93228670060637,76.20042902209663,2665.1933913363746,86.48947335601041,90.60948181656775,70.43534404899643,76.61812443352036
2025-06-07 01:20:24.729162,448.16221938011915,81.3810592189333,3556.9373391089293,90.6164387259115,87.84315215713431,65.25571721090127,88.76879285618293
2025-06-07 02:20:24.729162,305.84392055869193,71.16223015312416,2883.763655918403,89.83462086382832,88.63053599023175,64.7727688865533,85.17067344440764
2025-06-07 03:20:24.729162,540.9986601684666,77.00577517074181,1902.2571203585526,90.101692444262,86.71123546234713,78.4240581383683,88.88866508678119
2025-06-07 04:20:24.729162,371.10014317154855,73.12862478803075,3268.084168906042,87.1036020093293,82.59059270424396,70.8645689241012,90.0
2025-06-07 05:20:24.729162,251.4682110859287,75.18960474335302,2269.2776791414217,85.0,89.75063648880659,78.35841861248562,88.49786542842224
2025-06-07 06:20:24.729162,234.71288419613063,81.40653120065666,3750.4299861517034,92.09151253227411,95.0,69.30007686415635,90.0
2025-06-07 07:20:24.729162,360.669157448733,75.95610172392524,3233.791052284868,87.42571274653491,88.15893945958828,78.37831324797482,86.7475306099398
2025-06-07 08:20:24.729162,307.19656181405855,75.23711603913303,2280.0330297379146,86.33799239307926,88.79261612539118,87.89432834219244,80.16075172748374
2025-06-07 09:20:24.729162,386.4603186910955,70.0,3283.3552181841387,91.0727171639132,90.46644896198916,82.68363441230832,90.0
2025-06-07 10:20:24.729162,372.65845212221296,78.79870522639206,2525.7058513068814,87.88401006347407,82.42049570784144,75.20653530982426,83.95848584829977
2025-06-07 11:20:24.729162,335.5326306102609,78.3528105380823,2971.0726392536135,92.30937051630382,94.10889179407656,81.05780383356897,81.97170304050812
2025-06-07 12:20:24.729162,281.16458657659524,86.01715881840116,2729.0398505434823,91.05177586234797,87.90841688750463,77.54966385294925,86.60096050848253
2025-06-07 13:20:24.729162,236.13168448112913,73.754761227457,1913.7254010500365,91.32428182901577,93.4265501357818,79.99088142973447,82.26572083854342
2025-06-07 14:20:24.729162,330.7299305487798,76.49910900999632,2023.4310975605372,85.25007623860549,83.76726353605682,77.7516696803848,85.30293574025232
2025-06-07 15:20:24.729162,444.6608724352331,76.77652370936863,3020.3384189771073,93.05963158061356,93.77266754176429,79.44435817703737,89.92748244945574
2025-06-07 16:20:24.729162,403.3768256660323,83.55920820227658,2199.1352623175762,90.28482594435086,89.40331485124722,82.83006060112035,89.99947043990612
2025-06-07 17:20:24.729162,296.92264038003935,75.35337698993438,2160.306633438713,88.47186659101558,88.3188691467543,73.53067716450722,82.55924687883197
2025-06-07 18:20:24.729162,420.82632052367916,77.39788314916746,1836.753932341725,90.08976524481047,86.84905531176881,73.66302210912399,85.04728961746666
2025-06-07 19:20:24.729162,448.06968224968466,79.22956462898753,2676.0958593900814,85.0,84.72780875321311,70.9609605834674,90.0
2025-06-07 20:20:24.729162,356.51712405583237,77.32414584656861,3676.239466950889,91.04890776246765,90.33621011688777,69.51175503437456,90.0
2025-06-07 21:20:24.729162,449.04568748769526,74.37293845044127,1819.5361257033921,86.81813545118088,85.91134724772381,72.78446159351525,90.0
2025-06-07 22:20:24.729162,450.30617490538623,77.80178073056403,2500.2895031815474,85.93252406709388,80.0,83.97037615250065,90.0
